[Gene ID]	[source_id]	[Gene Name or Symbol]	[Curated GO Processes]	[Curated GO Process IDs]	[EC numbers]	[Organism]	[Computed GO Process IDs]	[Computed GO Processes]	
CNAG_07612	CNAG_07612-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07613	CNAG_07613-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07618	CNAG_07618-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07619	CNAG_07619-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055085	transmembrane transport	
CNAG_07619	CNAG_07619-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07620	CNAG_07620-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07621	CNAG_07621-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07622	CNAG_07622-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07624	CNAG_07624-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07625	CNAG_07625-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07626	CNAG_07626-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0008152, GO:0055114	metabolic process, oxidation-reduction process	
CNAG_07627	CNAG_07627-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0051276	chromosome organization	
CNAG_07628	CNAG_07628-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006413	translational initiation	
CNAG_07629	CNAG_07629-t26_1	N/A	response to zinc ion	GO:0010043	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07630	CNAG_07630-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07631	CNAG_07631-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07633	CNAG_07633-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07634	CNAG_07634-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07635	CNAG_07635-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07636	CNAG_07636-t26_1	CSR2	chitin localization, fungal-type cell wall organization, response to caffeine, response to heat, response to sodium dodecyl sulfate	GO:0006033, GO:0031505, GO:0031000, GO:0009408, GO:0072706	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07637	CNAG_07637-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006412	translation	
CNAG_07638	CNAG_07638-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006629	lipid metabolic process	
CNAG_07639	CNAG_07639-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07640	CNAG_07640-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07641	CNAG_07641-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055085	transmembrane transport	
CNAG_07642	CNAG_07642-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07643	CNAG_07643-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07644	CNAG_07644-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07645	CNAG_07645-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0000045	autophagosome assembly	
CNAG_07646	CNAG_07646-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07647	CNAG_07647-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006821, GO:0055085	chloride transport, transmembrane transport	
CNAG_07648	CNAG_07648-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07649	CNAG_07649-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07650	CNAG_07650-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07651	CNAG_07651-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07651	CNAG_07651-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07652	CNAG_07652-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07653	CNAG_07653-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07654	CNAG_07654-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07655	CNAG_07655-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07657	CNAG_07657-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07658	CNAG_07658-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07659	CNAG_07659-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07660	CNAG_07660-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006096, GO:0008152, GO:0055114	glycolytic process, metabolic process, oxidation-reduction process	
CNAG_07661	CNAG_07661-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0000723	telomere maintenance	
CNAG_07662	CNAG_07662-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07663	CNAG_07663-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07664	CNAG_07664-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07665	CNAG_07665-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07666	CNAG_07666-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07667	CNAG_07667-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006468	protein phosphorylation	
CNAG_07668	CNAG_07668-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07669	CNAG_07669-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07670	CNAG_07670-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07671	CNAG_07671-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07672	CNAG_07672-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07673	CNAG_07673-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07674	CNAG_07674-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07675	CNAG_07675-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0051056, GO:0007165	regulation of small GTPase mediated signal transduction, signal transduction	
CNAG_07676	CNAG_07676-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07677	CNAG_07677-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07678	CNAG_07678-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07678	CNAG_07678-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07679	CNAG_07679-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0032784, GO:0006357, GO:0006355, GO:0006351	regulation of DNA-templated transcription, elongation, regulation of transcription from RNA polymerase II promoter, regulation of transcription, DNA-templated, transcription, DNA-templated	
CNAG_07680	CNAG_07680-t26_1	HAP5	capsule organization, carbon utilization, melanin biosynthetic process	GO:0045230, GO:0015976, GO:0042438	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07681	CNAG_07681-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07682	CNAG_07682-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07682	CNAG_07682-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07683	CNAG_07683-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07684	CNAG_07684-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07685	CNAG_07685-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07686	CNAG_07686-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07687	CNAG_07687-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07688	CNAG_07688-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07689	CNAG_07689-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07690	CNAG_07690-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07691	CNAG_07691-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07692	CNAG_07692-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07693	CNAG_07693-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0003333	amino acid transmembrane transport	
CNAG_07693	CNAG_07693-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0003333	amino acid transmembrane transport	
CNAG_07694	CNAG_07694-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0009435, GO:0009058	NAD biosynthetic process, biosynthetic process	
CNAG_07694	CNAG_07694-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0009435, GO:0009058	NAD biosynthetic process, biosynthetic process	
CNAG_07695	CNAG_07695-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0003333	amino acid transmembrane transport	
CNAG_07697	CNAG_07697-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07698	CNAG_07698-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07699	CNAG_07699-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07700	CNAG_07700-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07701	CNAG_07701-t26_1	CTR1	capsule organization, copper ion import, melanin biosynthetic process	GO:0045230, GO:0015677, GO:0042438	N/A	C. neoformans var. grubii H99	GO:0035434	copper ion transmembrane transport	
CNAG_07702	CNAG_07702-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07703	CNAG_07703-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07704	CNAG_07704-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07705	CNAG_07705-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07706	CNAG_07706-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07707	CNAG_07707-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0005975	carbohydrate metabolic process	
CNAG_07708	CNAG_07708-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07709	CNAG_07709-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07710	CNAG_07710-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07711	CNAG_07711-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07711	CNAG_07711-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07712	CNAG_07712-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006476	protein deacetylation	
CNAG_07713	CNAG_07713-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07715	CNAG_07715-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006352	DNA-templated transcription, initiation	
CNAG_07716	CNAG_07716-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07717	CNAG_07717-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006511	ubiquitin-dependent protein catabolic process	
CNAG_07718	CNAG_07718-t26_1	CIN1	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0035023	regulation of Rho protein signal transduction	
CNAG_07719	CNAG_07719-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0030163	protein catabolic process	
CNAG_07720	CNAG_07720-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07722	CNAG_07722-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07723	CNAG_07723-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07724	CNAG_07724-t26_1	CUF1	cell growth, copper ion import, melanin biosynthetic process, mitochondrion distribution, pathogenesis, response to copper ion, response to oxidative stress	GO:0016049, GO:0015677, GO:0042438, GO:0048311, GO:0009405, GO:0046688, GO:0006979	N/A	C. neoformans var. grubii H99	GO:0006355	regulation of transcription, DNA-templated	
CNAG_07725	CNAG_07725-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07725	CNAG_07725-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07727	CNAG_07727-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07728	CNAG_07728-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07729	CNAG_07729-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07730	CNAG_07730-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07730	CNAG_07730-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07731	CNAG_07731-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07732	CNAG_07732-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0008152	metabolic process	
CNAG_07733	CNAG_07733-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07734	CNAG_07734-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07735	CNAG_07735-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07736	CNAG_07736-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07737	CNAG_07737-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07738	CNAG_07738-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07739	CNAG_07739-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07740	CNAG_07740-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0008152	metabolic process	
CNAG_07741	CNAG_07741-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07742	CNAG_07742-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07743	CNAG_07743-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07744	CNAG_07744-t26_1	PIK1	pathogenesis	GO:0009405	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07745	CNAG_07745-t26_1	MPD1	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055114	oxidation-reduction process	
CNAG_07746	CNAG_07746-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0009396, GO:0055114	folic acid-containing compound biosynthetic process, oxidation-reduction process	
CNAG_07747	CNAG_07747-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006635, GO:0006631, GO:0008152, GO:0055114	fatty acid beta-oxidation, fatty acid metabolic process, metabolic process, oxidation-reduction process	
CNAG_07748	CNAG_07748-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07749	CNAG_07749-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0008152	metabolic process	
CNAG_07751	CNAG_07751-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055085	transmembrane transport	
CNAG_07752	CNAG_07752-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07753	CNAG_07753-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07754	CNAG_07754-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07755	CNAG_07755-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07755	CNAG_07755-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07755	CNAG_07755-t26_3	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07756	CNAG_07756-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07757	CNAG_07757-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07758	CNAG_07758-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07759	CNAG_07759-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07760	CNAG_07760-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07762	CNAG_07762-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07763	CNAG_07763-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07764	CNAG_07764-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07765	CNAG_07765-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055114	oxidation-reduction process	
CNAG_07766	CNAG_07766-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07767	CNAG_07767-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07768	CNAG_07768-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07769	CNAG_07769-t26_1	TOM1	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07770	CNAG_07770-t26_1	FRE1	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055114	oxidation-reduction process	
CNAG_07771	CNAG_07771-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006508	proteolysis	
CNAG_07772	CNAG_07772-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07773	CNAG_07773-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07774	CNAG_07774-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07775	CNAG_07775-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07776	CNAG_07776-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0009451, GO:0001522	RNA modification, pseudouridine synthesis	
CNAG_07777	CNAG_07777-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07778	CNAG_07778-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07779	CNAG_07779-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07780	CNAG_07780-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0008299	isoprenoid biosynthetic process	
CNAG_07781	CNAG_07781-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055085, GO:0006810	transmembrane transport, transport	
CNAG_07781	CNAG_07781-t26_2	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055085, GO:0006810	transmembrane transport, transport	
CNAG_07782	CNAG_07782-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055114	oxidation-reduction process	
CNAG_07784	CNAG_07784-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07785	CNAG_07785-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07786	CNAG_07786-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07787	CNAG_07787-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07788	CNAG_07788-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07789	CNAG_07789-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07790	CNAG_07790-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07791	CNAG_07791-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07792	CNAG_07792-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07793	CNAG_07793-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07794	CNAG_07794-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07795	CNAG_07795-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07796	CNAG_07796-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0008152, GO:0055114, GO:0006779, GO:0019354	metabolic process, oxidation-reduction process, porphyrin-containing compound biosynthetic process, siroheme biosynthetic process	
CNAG_07797	CNAG_07797-t26_1	CLR6	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055114	oxidation-reduction process	
CNAG_07797	CNAG_07797-t26_2	CLR6	capsule organization	GO:0045230	N/A	C. neoformans var. grubii H99	GO:0055114	oxidation-reduction process	
CNAG_07798	CNAG_07798-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07799	CNAG_07799-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006810	transport	
CNAG_07800	CNAG_07800-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006904, GO:0016192	vesicle docking involved in exocytosis, vesicle-mediated transport	
CNAG_07801	CNAG_07801-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0055114	oxidation-reduction process	
CNAG_07802	CNAG_07802-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07803	CNAG_07803-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07804	CNAG_07804-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07805	CNAG_07805-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07806	CNAG_07806-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07807	CNAG_07807-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07808	CNAG_07808-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0008152	metabolic process	
CNAG_07809	CNAG_07809-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07810	CNAG_07810-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07811	CNAG_07811-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07812	CNAG_07812-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07813	CNAG_07813-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0006366	transcription from RNA polymerase II promoter	
CNAG_07814	CNAG_07814-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07815	CNAG_07815-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07816	CNAG_07816-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07817	CNAG_07817-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0007018	microtubule-based movement	
CNAG_07818	CNAG_07818-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07819	CNAG_07819-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07822	CNAG_07822-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	GO:0008152	metabolic process	
CNAG_07823	CNAG_07823-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07824	CNAG_07824-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07825	CNAG_07825-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07826	CNAG_07826-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
CNAG_07827	CNAG_07827-t26_1	N/A	N/A	N/A	N/A	C. neoformans var. grubii H99	N/A	N/A	
